cid,text,time,author,channel,votes,photo,heart
UgjtwmFaBz3UFHgCoAEC,"""Flamboyant Bisexual with career in Opera beats all the men at duels"" I think I'd enjoy that life.",5 年前 (已編輯),Cule Chick,UCPTCqTO7PeuYGwPCjrYcNjA,2032,https://yt3.ggpht.com/ytc/AKedOLQC_kYsu7xyX2_tf1TICjj80fNCUn6ZGpJt6xC8=s176-c-k-c0x00ffffff-no-rj,0.0
Ugj46b8Xw-eiV3gCoAEC,"I am looking forward to the new show ""Tom Scott's Not French""",5 年前,Jock Murphy,UCdJ5hkJRoigPaEGnhvLQ7BA,685,https://yt3.ggpht.com/ytc/AKedOLTJEu8ZVyUcVXMOKGd1_x9c4buWD10oK2xBTdfMOA=s176-c-k-c0x00ffffff-no-rj,0.0
UgjU2V_ONn0pDHgCoAEC,We need a netflix series about Julie D'Aubigny.,5 年前,Rex Hernández,UCF5HqM2WDFtcHNcLD0x_ePA,1811,https://yt3.ggpht.com/ytc/AKedOLRbpNFr0e4ljvIfIbfULmBNPs1fPufybUistA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugg6_foFLpNCCHgCoAEC,"Having seen someone other than the original four of the Citation Needed crew now makes me want the likes of Matt Parker, Jay Foreman, James Grime, etc... on the show now.",5 年前,Tonks Moriarty,UCtZ2k_nC_V3Cf6-QInvIvmQ,136,https://yt3.ggpht.com/ytc/AKedOLT4oFMblXQCRv-pv2OKqfe4Fd7KIvOkmLU7gMNqct8=s176-c-k-c0x00ffffff-no-rj,0.0
UgiUi8pI_GryBngCoAEC,"""Singing and fencing at the same time."" So being a D&D bard?",5 年前,Chrissie,UC2NYIUetwyBgBPHQ5cD6UdQ,789,https://yt3.ggpht.com/bha71BWzaQV-CzEvOldNrJokuCigl0yfMN0nsRnHGgSVh5Y7RFMT3D35y18uhBIMDWj1pw7Z=s176-c-k-c0x00ffffff-no-rj,0.0
Ugh7OhCmzIbU1HgCoAEC,"You win
A simple ringing instrument carried in the pants of the composer of the famous Canon in D, brought to you by a heavily americanized Mexican restaurant: a Taco Bell Pachelbel pocket bell
A verb turned into an adjective with three breast tips: a triple-nipple participle",5 年前,Luther Fuller,UCkBvHkdIfcUjSrF2N_ZkJ8Q,63,https://yt3.ggpht.com/ytc/AKedOLT4kOApV3iLY9dJpYJ3HAolKzMv5ffXJToO3A=s176-c-k-c0x00ffffff-no-rj,0.0
UghlW-zEcQBhw3gCoAEC,I never thought there would be an episode about someone more amazing than Mad Jack Churchill.,5 年前,Václav Fejt,UC7_WGWDtL7DY2LlT4zVERUA,145,https://yt3.ggpht.com/ytc/AKedOLQO7YQK7qg32hXII7dZ88TlqpE0hsJt_KZYnEsyEw=s176-c-k-c0x00ffffff-no-rj,0.0
Uggv_NiXn_V0m3gCoAEC,You resurrected my father! Prepare to live!,5 年前,GG,UCnAhc-pLOlSE1WpuLlFU8Ng,888,https://yt3.ggpht.com/ytc/AKedOLQvwpB_YqtaWU4LXmBWIR6WgrAKdCz-e3iMZykTzw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugxj-TWgn0r6BMN9yQd4AaABAg,"When Gary said ""that window needs just a gentle tap on it now"" I got a chill imagining an immortal Julie or her ghost or her ghoul or something actually doing that.",1 年前,Akshay Anand,UCbXebqPvsULKO8gvduHWtzA,4,https://yt3.ggpht.com/ytc/AKedOLQrGbX4PYrezGWfUUiTyxL-VyKoKmlkssJd9kar=s176-c-k-c0x00ffffff-no-rj,0.0
UgyBKD5Y-1kSXyt7Rch4AaABAg,mfw Tom accidentally summons a demon while trying to pronounce French,3 年前,Blikbonen,UCfOiDIlD7AJVzI8BMCb3nXg,182,https://yt3.ggpht.com/ytc/AKedOLTz8oit2bQXzliOYC1hpedwg6F9LPSMLLlVOzwTYA=s176-c-k-c0x00ffffff-no-rj,0.0
UgisogvUO8P7y3gCoAEC,"If you're wondering why the introduction's shorter this week, so am I. Apparently I just forgot to read it and no-one noticed.",5 年前,Tom Scott,UCBa659QWEk1AI4Tg--mrJ2A,1503,https://yt3.ggpht.com/ytc/AKedOLTXiEEaFzttoTBJkstr3Wub9XLWO5MFOiiM6ukVkw=s176-c-k-c0x00ffffff-no-rj,0.0
UgyCeh_iLizBFoIQ5h54AaABAg,Matt saying “espionage?” is in exactly the same tone as “panthers?”,2 年前,Chloe Johnson,UCvsK7IQkgJs1GirVKW1eFWA,806,https://yt3.ggpht.com/ytc/AKedOLT_dt2QsflyxEAJsAIToUyOdz80XN2yQnEjQmfWUw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugg1EeCV--JL7ngCoAEC,"This was probably one of the funniest episodes yet, great stuff XD

Incidentally, when Matt brought up the subject of bats evolving incendiary bombs and Tom's rebuttal of ""That's not how evolution works"", I was reminded of what are effectively termite suicide bombers. There's one species of termite which, upon their mound being attacked, run up to whatever's attacking them and explode, covering everything in extremely sticky goo!

Dammit, Darwin.",5 年前,The Awesome Fish,UCbHik_2hUIGJxGzzlQHu1xg,234,https://yt3.ggpht.com/ytc/AKedOLSyVDZEueIw_3KWu1O0tuiGQgRfr41CytxwmX48=s176-c-k-c0x00ffffff-no-rj,0.0
UghsYY-qi5FTangCoAEC,"Can you imagine what would happen if the Citation Needed crew (Tom, Chris, Gary, Matt, and Will, maybe another person) did a Dungeons & Dragons (or other tabletop RPG) campaign?

(Then again, Tom would be pressed for time making something like that. Maybe Will could be the Game Master instead?)",5 年前,Breezed Lightning,UCN9EYkW_3zksO0LLKqsUeEw,404,https://yt3.ggpht.com/ytc/AKedOLTdTuR-xnsSTMHQkYotqOk_k4pzvUA6Qz7hZQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxkbvIZsQgW26Fg1EF4AaABAg,I absolutely love how long it takes Tom to realize what was said about parachuting in a cat 8:11,2 年前,Andrey Rumming,UCYT0O5HUkizQv61JVS6ytLQ,47,https://yt3.ggpht.com/ytc/AKedOLQGmCm0oOQn1kiKb39p1bdJH55XQCXGn7ms0A=s176-c-k-c0x00ffffff-no-rj,0.0
UghY4Y_ykN-9rngCoAEC,Bats Insufficiently motivated. I imagined the great Alan Rickman saying that in way that only he could.,5 年前,Shubham Bhushan,UCEQb5YN-XP8xVcVltBGK1cA,500,https://yt3.ggpht.com/ytc/AKedOLR39FZM9808XqffRvp1iNH_MhzVpfC4Y8VzUkeDoA=s176-c-k-c0x00ffffff-no-rj,0.0
UghjbOb4zqk7wHgCoAEC,"This whole episode keeps reminding me of the book Leviathan by Scott Westerfeld, which is essentially an alternate World War 1 but the Central powers use steampunk mechs and the Entente powers use modified organic beings. One of the fabricated animals were flechette bats: bats that have a more durable digestive tract that consume a feed that has large amounts of flechettes in it. Guided by certain colored lights, they fly over a target, and when a certain other color was shone, the bats ""drop their payload"" over said target. 

Yes, the bats get scared shitless and crap out tiny darts onto whatever they happen to be flying above.",5 年前,JaxMerrick,UCxaanEZ7Z13YEJTmkC05uhA,231,https://yt3.ggpht.com/ytc/AKedOLTsFaheWxlZ_wIFQKLBQkUyks7HKex2u4GthEsu=s176-c-k-c0x00ffffff-no-rj,0.0
UgjW7n3-2rDarXgCoAEC,Just imagine a group of Russians engaging in secretive talks when suddenly a dead fish lands right next to them and in hobbles a little cat with a flashing red diode and a little antenna behind its ear.,4 年前,MultiPwolf,UCGdDhIZnEoYmHUHRNWfq1Cg,105,https://yt3.ggpht.com/ytc/AKedOLQyQT9RlW6_ZAUBiAoTVOcc4vJ4WwWZokct8Q=s176-c-k-c0x00ffffff-no-rj,0.0
Ugj9q64Ij8rMyXgCoAEC,You think they would try to train the cat BEFORE IMPLANTING MILLIONS OF DOLLARS OF EXPENSIVE EQUIPMENT IN IT.,5 年前,Salty,UC68kXIjPckRWNUZ-nyhcEoA,357,https://yt3.ggpht.com/ytc/AKedOLS6R-jCTBqK1CbRQp_t8SCbCcpclf790h7-tv5x=s176-c-k-c0x00ffffff-no-rj,0.0
Ugy0sHb3OwlcHs6db-h4AaABAg,"Somehow I feel Gary Brannan being called ""everyone's favourite Gary Brannan"" is one of those phrases that theoretically are compliments but in practice really isn't...",1 年前,Fisch37,UCsqmlgkr4V2o5h1untyunyg,10,https://yt3.ggpht.com/ytc/AKedOLSfkyGPgSG9dTwXUBVjkIuwPFtoJcoeF9mTWMcA=s176-c-k-c0x00ffffff-no-rj,0.0
UgiY4oVz3nijR3gCoAEC,"Can we get this weekly on the BBC, please?",5 年前,Rex Hernández,UCF5HqM2WDFtcHNcLD0x_ePA,621,https://yt3.ggpht.com/ytc/AKedOLRbpNFr0e4ljvIfIbfULmBNPs1fPufybUistA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxZhjJPA61TxpaeSat4AaABAg,"i'm just realising now, Gary's cat sign idea is exactly what some folks do with buttons that say things. And they don't even need nails!",1 年前,Asocial Canine,UC2mXfbDXz-RFyGcm4FA_-mw,5,https://yt3.ggpht.com/ytc/AKedOLQqeeKR7raurlKy3jdInUgRdQZjRO3LPRa6TYxRyA=s176-c-k-c0x00ffffff-no-rj,0.0
UgxASSDzp0XgVt9oGjN4AaABAg,After what matt whispers at about 7:00 I really hope no one has ever asked him to look after their cat while they go on holiday,1 年前,James L,UCf-LM8yoTuTyKCTDCacLEiA,8,https://yt3.ggpht.com/ytc/AKedOLQ19crhFR0ftMLYeXUHvfRYQOqTlNdisZcxyCj3=s176-c-k-c0x00ffffff-no-rj,0.0
UghWeu-xVsx-FXgCoAEC,Cats in space with antennas? I guess you'd call that a Catellite.,5 年前,EjvindGEMDark,UCxTvb60zkueIhem9B_z-D5A,253,https://yt3.ggpht.com/ytc/AKedOLQkcag_p5u4kDsWoYczEp3UnzS9_ii4Gf2GdA=s176-c-k-c0x00ffffff-no-rj,0.0
UgjhiUlsa7FblHgCoAEC,"Some time you should start releasing these uncut and unlisted, linked to in the description like the bonus material.  I think many of us would like that.",5 年前,Thomas Winget,UCOT4CztDiiA5yZr3pKEkdUQ,38,https://yt3.ggpht.com/ytc/AKedOLQbpp9NlG5PCWRU4G5IWg-rxUmWLmQir7_2CdGUzg=s176-c-k-c0x00ffffff-no-rj,0.0
UghMdMOWw3Ora3gCoAEC,'Elevated kitty' would surely be the codename for testing LSD on cats?,5 年前,Kartik Venugopal,UCL2MOkLYCuZKQWnMhT1RrMA,241,https://yt3.ggpht.com/ytc/AKedOLRMJZaPKhj10RJi1mPBc4Hq4Oz5ukbyHO584JEDdg=s176-c-k-c0x00ffffff-no-rj,0.0
UgjoXZWwxkXnCHgCoAEC,"I'm in love with this series. It's half past midnight, I've got to get up at half six, and I don't care because I've got a new episode of Citation Needed to watch.",5 年前,PitBox,UC6Y7SfnOGZPHp3i3Fq5dCkA,8,https://yt3.ggpht.com/ytc/AKedOLQPujL2SxcqgVyrJx1Alz0jqrpdHhFG7BJkxKw0=s176-c-k-c0x00ffffff-no-rj,0.0
UgzlfCnLD2TASXw9ueJ4AaABAg,"In defense of Gary, there's cats that have been trained to use buttons that say various words to communicate.",6 個月前,Lavander Eisly,UC6puG0ymiQ35JSNgjKsF2KA,6,https://yt3.ggpht.com/ytc/AKedOLRQp0RB6bLzLNlq0aMjj7qxOXdLyqIKBJtoxg=s176-c-k-c0x00ffffff-no-rj,0.0
UgyyHadN5GA4BZSzQUp4AaABAg,"Brannan was right, the RAF once para-dropped cats in Borneo to solve an outbreak of the plague.",2 年前 (已編輯),A Carrot,UCUkche5WU-Kvmn5hnEbDuXA,39,https://yt3.ggpht.com/ytc/AKedOLS1dnzwukeIY8Yd-T3wCFr4ZPhI2W58E7GkhtJsqQ=s176-c-k-c0x00ffffff-no-rj,0.0
UggukGptLMHtz3gCoAEC,One of the few episodes where I knew more than half of the things in advance. Don't know what that says about me.,5 年前,Dliess Mgg,UC7NhIFFSXRnK6VwuvxN3U-A,86,https://yt3.ggpht.com/ytc/AKedOLQjmAB3NruuUR-mO9Sse4YY-ACfjenOWwdFjw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwKcPDW2I-_2jiBi594AaABAg,"""In the US, we think 100 years is a long time. In the UK, they think 100 miles is a long way.""",3 年前,Sam Marks,UCnZOHVwqPdHsakbM3i9_gpA,446,https://yt3.ggpht.com/ytc/AKedOLQ3iqmlaC3PgOBdkogslZC6Om8aYwfHXZB96G9JUw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz-M7mnLdArrFOkco94AaABAg,Watching four Brits have no idea who Lewis and Clark were was transformative. This must be how the rest of the world feels watching Americans discuss the history of literally any other nation.,1 年前,Stephen Williams,UC3p_mViV_70WekL_Y225O2Q,197,https://yt3.ggpht.com/ytc/AKedOLQq4wvSaHM0yUhZI-ycHdi9hyY8CwXejsxVHvv1=s176-c-k-c0x00ffffff-no-rj,0.0
Ugj3GLdNjk0cUXgCoAEC,Chris pretending to make out with a wax Margaret Thatcher is possibly the most disturbing thing that has ever occurred on this show,5 年前,A Head,UCLAZcMJPOnk6KPVuUVHGgAA,630,https://yt3.ggpht.com/ytc/AKedOLRhYIOoyAldF_I1x6193HF6kZdnQHLPS2KKI2mVorc=s176-c-k-c0x00ffffff-no-rj,0.0
UgiIQFQxRyrbWngCoAEC,"Ok, after a quick glance at the Wikipedia: Rush was against slavery because he thought black people were really just white people who suffered from a disease that turned them black, and that they should be healed to be turned white again - but not enslaved.

He also sent his son to psychiatric hospital where the son died. And he participated in an intrigue trying to remove George Washington as General during the War.

The guy was even more bonkers than it sounds in this Episode.",5 年前,jcxz,UCeZXBn_lysbvmo7AEPQXIsg,1648,https://yt3.ggpht.com/ytc/AKedOLTPDNFuGeqGtvJICX41yk-OiTbFdKswTeSbA-lz=s176-c-k-c0x00ffffff-no-rj,0.0
UgxkPsGtsKBycHwR3Np4AaABAg,"it does bring up the question: why did tom say ""slightly closer"" when chris said precision cake throwing, when the actual answer was moral essays?",2 年前,Armadeus,UCFUtznHCK9IxCJK2ocStE8A,460,https://yt3.ggpht.com/ytc/AKedOLTD9q2Xcu60L7hSkLV_1h2jK5u9pYkVhP-_V71FQg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugix1GCCb2jhIXgCoAEC,"As an American, your Hungry Hungry Hippo medical system sounds like an improvement to the one we have",5 年前,Ardis Meade,UC4NIQDGtKRyKaKFUj5UjXuA,100,https://yt3.ggpht.com/ytc/AKedOLS7uYqugIJn8leneTwOnl6y73o6By0nKziH2ltTNw=s176-c-k-c0x00ffffff-no-rj,0.0
UgwQYToCcUqyD3xwved4AaABAg,"That shudder at 17:40 when Gary is clearly visually processing what Matt just said, that and the utterly disturbed face Matt makes at the beginning where Gary says ""covered in resin"" kills me every time I watch this episode.",1 年前 (已編輯),Andrei Yang,UCyTPaUHtkpyRJttka-mGxvQ,69,https://yt3.ggpht.com/ytc/AKedOLR90L-yz1p2EsXTeERhgBOp8RmI5y4EoyCodl4eO7k=s176-c-k-c0x00ffffff-no-rj,0.0
UghUNJ5zoiNpFXgCoAEC,Matt is so impressive. How does he just come up with all these stupid puns before I've even had time to think?,5 年前,Simon Foley,UCT5pUlhhwXMUB78fE5kLLwg,553,https://yt3.ggpht.com/ytc/AKedOLRL8XkHAt2qK0C9a8GF5jwTN_9OziqQ-aAlIA=s176-c-k-c0x00ffffff-no-rj,0.0
UgiPHpp-lSKEyngCoAEC,"Matt won double Mystery Biscuits this round, and Gary still wins.

This is an outrage.

Clearly Tom wins for ""uh... uh... Pill.""",5 年前 (已編輯),JustOneAsbesto,UCQJ3r351KokuzsVQIzA-zDg,733,https://yt3.ggpht.com/ytc/AKedOLQyqqLIGxpIEqI4rbMmtGgtilOWtk5xoTMW1y5E=s176-c-k-c0x00ffffff-no-rj,0.0
Ugi9wjJwraQXrXgCoAEC,"Wow, this series is really a hidden gem of YouTube.  I used to disregard Citation Needed episodes, but I decided to watch this one out and was amazed.  Not only was it really informative, it also gave me quite a few laughs!",5 年前,Daniel Kalish,UCIa-0tCWji9Y3a_4SGcyzCw,139,https://yt3.ggpht.com/ytc/AKedOLQZL3W9tJcta9B2wshi58S-5sE1kpDs2jWZ2yHf=s176-c-k-c0x00ffffff-no-rj,0.0
UgjWD-p6VJylpngCoAEC,"Laudanum as a painkiller shouldn't be a surprise. It is, after all, opium dissolved in alcohol, so it kills pain quite nicely, thank you.

Of course, like any preparation of opium or opiates (natural or synthetic), laudanum is also going to induce constipation, so you might need to chase it with one of those thunderclappers.",4 年前,Martin Paulsen,UCYLAxIDp1fZdyHDU8hquszQ,258,https://yt3.ggpht.com/ytc/AKedOLQAFQfuNNkhTZgIHO9dOpLikxeiAwYxJOWQk4Gs4g=s176-c-k-c0x00ffffff-no-rj,0.0
UgjQxMy2U0TRKHgCoAEC,"As an American, having only heard of Benjamin Rush as a name on the Declaration of Independence but being very well-informed in all other aspects, this was informative AND hilarious. So thank.",5 年前,Grace Law,UChsQw10h2-fvBpnlMN8NH2Q,216,https://yt3.ggpht.com/ytc/AKedOLRUD33RxAYCKSOM6JGshWH8A4FtzZwWksCA3C6h9Q=s176-c-k-c0x00ffffff-no-rj,0.0
UgxGZvaEkUkBQefhZ8V4AaABAg,2:40 I love how different Tom is here when Gary says something compared to two of these people are lying,1 年前,James L,UCf-LM8yoTuTyKCTDCacLEiA,21,https://yt3.ggpht.com/ytc/AKedOLQ19crhFR0ftMLYeXUHvfRYQOqTlNdisZcxyCj3=s176-c-k-c0x00ffffff-no-rj,0.0
Ugwi3KxhBpiselNWysl4AaABAg,"18:19 the moral thermometer. Did it, by any chance, use mercury?",4 年前,invalide_account,UC5EaEDTAYB5hGK86JfZwBww,345,https://yt3.ggpht.com/qo_WOPVCnlpnFIp5VFtljgG4oWjuEPt8QLhYFZl0w0W81sstkhyp9rPmqx0fUcDqKY3WLR802A=s176-c-k-c0x00ffffff-no-rj,0.0
UgjrtWF4yemgvHgCoAEC,"A good amount of the American founding fathers were VERY anti-slavery, but then about an equal amount was also VERY PRO-slavery.",5 年前,Sariyo Tine,UCXkhraDbEzSr9S7nVq4GNcg,117,https://yt3.ggpht.com/eH-0wgVyVFGo1XWa_dm4hoqhgMs2DY8xGr6HcaFU2XtYW28hYEt0DuWa1d0jPJ-RWusWKoFBig=s176-c-k-c0x00ffffff-no-rj,0.0
UghTEX2gOk19jXgCoAEC,"If you look at the window behind Tom you might experience a mild version of the herman grid effect, where dots appear at the intersections when they really don't exist.",5 年前,oscilation,UC_H0FJY8s2CqN_nH9QqNK7w,47,https://yt3.ggpht.com/ytc/AKedOLQuDK7wxWHMn-3WaYBS8v_-Og618c5qUG6sDA=s176-c-k-c0x00ffffff-no-rj,0.0
UgifN3WXRSe22ngCoAEC,"And that was season 6! We'll be back with another run of shows later this year. Thanks for watching, everyone!",5 年前,Tom Scott,UCBa659QWEk1AI4Tg--mrJ2A,805,https://yt3.ggpht.com/ytc/AKedOLTXiEEaFzttoTBJkstr3Wub9XLWO5MFOiiM6ukVkw=s176-c-k-c0x00ffffff-no-rj,0.0
UgjV1f8Zx0l8ungCoAEC,"As an American, watching this, I laughed more than I have in so long. I have heard about Citation Needed, but hadn't checked it out, I now immediately regret not watching it sooner. I love Tom's videos and this was fantastic.",5 年前,Steve McIntosh,UCse0bPfaI6Q3ErXAE0ZTBFA,148,https://yt3.ggpht.com/ytc/AKedOLT7BDXGIuMXZqWsCAQ0br9mUqGa1WbvNe3RhSWanA=s176-c-k-c0x00ffffff-no-rj,0.0
UgjaHZ5hNPYwcHgCoAEC,"Y'all totally missed the part where good ol Benny Rush thought that being black was a desease that could be cured by living a pure life, which was the reason he was anti-slavery.",5 年前,CanisRetro,UCA-HGDpwFGFoZzRXQvlmUBw,441,https://yt3.ggpht.com/ytc/AKedOLR80kM_qPGDnTtls5D1yYGtcJeIBKGmDXdGfIAV=s176-c-k-c0x00ffffff-no-rj,0.0
Ugx5kyjiUjzNnPe3K0F4AaABAg,"Fun fact: the ""calomel"" mentioned in this episode is the same stuff that ended up killing Napoleon",2 年前,Reijack,UCmRy3GOyVbtRjaicJPqLndQ,37,https://yt3.ggpht.com/ytc/AKedOLR4vy8-mvZhW9jlCLREhwYg3NqWdNBTzgr6LZZo=s176-c-k-c0x00ffffff-no-rj,0.0
UggtN4eyEUXGe3gCoAEC,Welcome everyone who subscribed to this channel since the end of the last season of Citation Needed! Good luck.,5 年前,Tom Scott,UCBa659QWEk1AI4Tg--mrJ2A,1825,https://yt3.ggpht.com/ytc/AKedOLTXiEEaFzttoTBJkstr3Wub9XLWO5MFOiiM6ukVkw=s176-c-k-c0x00ffffff-no-rj,0.0
UgxDPeWSgofLhrIMf_Z4AaABAg,"When your DM says the game is set in world war 2, but you've already prepared a great barbarian character.",4 年前,TunnelDragon44,UCD-JLDpRW-W_S6qXRjrAK5A,2286,https://yt3.ggpht.com/ytc/AKedOLQWNw7FBmwNm3NHr03RsmyO4xF-YOfaGgiD6vHB=s176-c-k-c0x00ffffff-no-rj,0.0
UgxPJVkz2pZeIV6rDLx4AaABAg,"Gary discovered on Twitter today that ""Mad Jack"" Churchill was a personal friend of Jon Pertwee, the third Doctor Who. From his acting days. Obviously.",1 年前,J.K. Wheeler,UCtoOHgMcZtPWoanXutDjYFw,107,https://yt3.ggpht.com/ytc/AKedOLRb2oRqMNbRoigFHW41g1-5NfBsD4FFWf4wOGKTaQ=s176-c-k-c0x00ffffff-no-rj,0.0
Ughiey5N1fah73gCoAEC,"The best part was HOW he was captured by the Germans.

""Churchill continued to lead his men in action against the German forces in Yugoslavia, but was eventually captured by the enemy while fighting for Point 622 on the island of Brac in the Adriatic Sea, when every man in his Commando team was killed or wounded and all of his revolver ammunition ran out.  Knowing that he was not going to escape, and having no further means of killing Nazis, Jack started playing sad songs on his bagpipes until he was finally knocked unconscious by a frag grenade and taken off to the Sachsenhausen Concentration Camp.""",5 年前,Sollow,UCB_qkGskTVhd8E2J1LstI4g,2480,https://yt3.ggpht.com/5NbWwuTbqH2kJXeSnik0Swljmqc4LiUhe38bBpIAx8MVH5qDb4lTlsUSJYfD3rnI5y3Kh3fK6u4=s176-c-k-c0x00ffffff-no-rj,0.0
UgjtmUkx6BbzXXgCoAEC,"""Any officer who goes into action without his sword is improperly dressed."" Jack Churchill",5 年前,Khaotic Phoenix,UCV7mj7upvmYePBzPNT63XpQ,1052,https://yt3.ggpht.com/ytc/AKedOLRw8xARz4zQACCGxfW5w-tnX0gCtPA1Nf0Z0ThB=s176-c-k-c0x00ffffff-no-rj,0.0
UgyPzFf7IceFODYAxnZ4AaABAg,"He wasn't Scottish, but we'll happily claim him, what a legend",4 年前,Tay74,UCYXp5RehCSLRjlODKTCipkA,623,https://yt3.ggpht.com/ytc/AKedOLT_O2-lHH0UHBeeLupQdwW2G4BA1AtVD3pPJ8XaVA=s176-c-k-c0x00ffffff-no-rj,0.0
Ugi4B2AMlfmGrngCoAEC,Part of me wishes Jack Churchill and Seargent Reckless had somehow crossed paths in life. Oh the adventures they could have had...,5 年前,knightshousegames,UClOhF8TQZbixtf4ZRG3QAew,1016,https://yt3.ggpht.com/ytc/AKedOLS4X-8rgIP_Tax-c3b3kKa3-LKhO3J_DuAcnWP0=s176-c-k-c0x00ffffff-no-rj,0.0
Ugg4wbRt3xjEyngCoAEC,This man's a tabletop campaign. The entire thing.,5 年前,Glen Moody-Elias,UCOvA2BSMYBULbs27g1eoYMg,1682,https://yt3.ggpht.com/ytc/AKedOLREMBvvzxIuIyFMzPNRGijEAPXcvoqM9eSF6g=s176-c-k-c0x00ffffff-no-rj,0.0
UghF8bp9uoY0wngCoAEC,"The ""medical evacuations"" that Tom mentioned involved coordinating the evacuation of 700 people from the Hebrew University in Jerusalem during the 1948 War for Independence. The road leading into the university is named ""Churchill Road"" in his honor.",5 年前,SKS Throwaway,UCD51zNAg2XW2d1ht_ilE7-Q,441,https://yt3.ggpht.com/ytc/AKedOLRnU19GKg75jeYSBrBMdIaylYF9QQ6CUj0tPw=s176-c-k-c0x00ffffff-no-rj,0.0
Ugz9rhF5XiVjym-cLUd4AaABAg,"8:20 ""Might I suggest a pitching wedge, sir?  They're awfully dug in."" I feel like the others mostly missed it, but Chris absolutely killed me with that line.",8 個月前 (已編輯),Gavin McGrew,UCebOaDtKyKMb025OXJRT-fA,49,https://yt3.ggpht.com/ytc/AKedOLTrQgFhRD4eVCvwimfVd-FbwxbNgwoBPaXD-0jxLg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxF6b1jAwCYSN2J66F4AaABAg,"""with a longbow you are quite a way back""
""Norway""

Well blimey that is quite a way back",1 年前,Sam Sullivan,UCslNRpbmVeknHzx1MkfmboA,52,https://yt3.ggpht.com/ytc/AKedOLQftIipdC-Bb09vm9lhgnkn1L8ihTPEn_tntHtqHg=s176-c-k-c0x00ffffff-no-rj,0.0
UgxnkdfXA_dpM0LcsJJ4AaABAg,"By the way the camp that jack Churchill was captured at was one very near Berlin meaning that the nearby town in Chris's massive rant is Berlin 
Just thought that was a fact that made the story a lot funnier",4 年前,Samuel Wilde,UCdM8qjm0LOub3HYe1tNAYeg,550,https://yt3.ggpht.com/ytc/AKedOLTx_P80EXJ1_4hGGo6uO-mCOdLEZrWd2AwRmiEqHQ=s176-c-k-c0x00ffffff-no-rj,0.0
UgxHdgb88KXW_LpNpBB4AaABAg,"It's happened.
The Chris scored biscuits so hard that it became a point",3 年前,Oliver Gs,UCNENEEfy05TPimwqK91yNxQ,666,https://yt3.ggpht.com/ytc/AKedOLRpG_BMsi1lcF2Kaet-no2RqZzfOD6q84aWxXJI4w=s176-c-k-c0x00ffffff-no-rj,0.0
Ugjl9eU73_UOwHgCoAEC,"somewhere, probably in South-America, there is a retierement home with an old former german soldier, who still gets PTSD-flashbacks when hearing bagpipes...
""RUN FOR YOUR LIVES, MAD JACK IS COMMING!""",5 年前,martin seelig,UCKhBg4jKtSReNX4DTMHE67A,1024,https://yt3.ggpht.com/ytc/AKedOLS18OtZseQDnrlXu675aSQ2SacMu-79SE4dco5V=s176-c-k-c0x00ffffff-no-rj,0.0
Ugi9nqroiw1Ea3gCoAEC,"Technically, it was a basket-hilted arming sword, which is indeed Scottish and sometimes referred to as a claymore, but it's important to specify that he wasn't charging into battle with a giant two-handed sword.",5 年前,Nuarent,UC7pnalUO4gYybyadW7yYsow,366,https://yt3.ggpht.com/ytc/AKedOLTbaE6rGY2EFpa76r_wqTQ6Xc8S9XvCz2C1tKc=s176-c-k-c0x00ffffff-no-rj,0.0
UgiGqTlaW4khAXgCoAEC,"Tom - ""What did he qualify as in the Army?"" Gary - ""Supermarket?""",5 年前,Tyler Hamilton,UCxWgK5-81LHbymzXHPwUb_w,628,https://yt3.ggpht.com/ytc/AKedOLRxCNQADyKB7ucZpqHiVkpQ8_rYH1PVnBlV1t8hYw=s176-c-k-c0x00ffffff-no-rj,0.0
UgjsQknoqziyO3gCoAEC,I feel personally offended you guys never mentioned the fact that he wore a kilt at war.,5 年前,Libby Bollinger,UCFSTkqGH-0wDOdgzgf_FEXQ,740,https://yt3.ggpht.com/ytc/AKedOLQSdLGcTlZCSPzmFnqIoZGcJsGYIrwkj9Pygg=s176-c-k-c0x00ffffff-no-rj,0.0
Ugyk7cxMngrdzHPhFYJ4AaABAg,"""...with the stringy bit of the bow""

That'd be the string, Gary 🤣",2 年前,Gryph Lane,UCC-R7QnrBD2Qr_kq0g9z5XQ,322,https://yt3.ggpht.com/ytc/AKedOLRb5TnjFQVXpgWBX87Ds0Jl-crsuK5s3ufHnhJNOg=s176-c-k-c0x00ffffff-no-rj,0.0
